sha,author_name,committer_name,author_date,committer_date,commit_message
717aa3651ce582807f379d8654c2516e1594df77,Lasse Collin,Lasse Collin,2023-03-11 16:42:08,2023-03-11 16:46:45,"xz: Simplify the error-label in Capsicum sandbox code.

Also remove unneeded ""sandbox_allowed = false;"" as this code
will never be run more than once (making it work with multiple
input files isn't trivial)."
a0eecc235d3ba8ad3453da98b46c7bc3e644de75,Lasse Collin,Jia Tan,2023-03-07 17:59:23,2023-03-08 15:22:15,xz: Make Capsicum sandbox more strict with stdin and stdout.
916448d624aaf55cef0fc3e53754affb8c4f309d,Jia Tan,Jia Tan,2023-03-08 15:08:46,2023-03-08 15:22:11,"Revert: ""Add warning if Capsicum sandbox system calls are unsupported.""

The warning causes the exit status to be 2, so this will cause problems
for many scripted use cases for xz. The sandbox usage is already very
limited already, so silently disabling this allows it to be more usable."
01587dda2a8f13fef7e12fd624e6d05da5f9624f,Jia Tan,Jia Tan,2023-03-07 12:02:22,2023-03-07 12:02:22,"xz: Fix -Wunused-label in io_sandbox_enter().

Thanks to Xin Li for recommending the fix."
5fb936786601a1cd013a5d436adde65982b1e13c,Jia Tan,Jia Tan,2023-03-06 13:37:45,2023-03-06 13:37:45,"xz: Add warning if Capsicum sandbox system calls are unsupported.

The warning is only used when errno == ENOSYS. Otherwise, xz still
issues a fatal error."
61ee82cb1232a402c82282bbae42821f2b952b0d,Jia Tan,Jia Tan,2023-03-06 13:27:53,2023-03-06 13:27:53,"xz: Skip Capsicum sandbox system calls when they are unsupported.

If a system has the Capsicum header files but does not actually
implement the system calls, then this would render xz unusable. Instead,
we can check if errno == ENOSYS and not issue a fatal error."
f070722b57ba975a0dff36492d766f03026b1d21,Jia Tan,Jia Tan,2023-03-06 13:08:26,2023-03-06 13:08:26,"xz: Reorder cap_enter() to beginning of capsicum sandbox code.

cap_enter() puts the process into the sandbox. If later calls to
cap_rights_limit() fail, then the process can still have some extra
protections."
f1ab1f6b339d16a53ac53efeb97779ecd2bae70f,Jia Tan,Jia Tan,2023-02-24 15:46:23,2023-03-01 13:42:31,"liblzma: Clarify lzma_lzma_preset() documentation in lzma12.h.

lzma_lzma_preset() does not guarentee that the lzma_options_lzma are
usable in an encoder even if it returns false (success). If liblzma
is built with default configurations, then the options will always be
usable. However if the match finders hc3, hc4, or bt4 are disabled, then
the options may not be usable depending on the preset level requested.

The documentation was updated to reflect this complexity, since this
behavior was unclear before."
4b7fb3bf41a0ca4c97fad3799949a2aa61b13b99,Lasse Collin,Lasse Collin,2023-02-27 16:38:35,2023-02-27 16:38:35,"CMake: Require that the C compiler supports C99 or a newer standard.

Thanks to autoantwort for reporting the issue and suggesting
a different patch:
https://github.com/tukaani-project/xz/pull/42"
9aa7fdeb04c486d2700967090956af88fdccab7e,Jia Tan,Jia Tan,2023-02-24 10:10:37,2023-02-24 13:11:18,"Tests: Small tweak to test-vli.c.

The static global variables can be disabled if encoders and decoders
are not built. If they are not disabled and -Werror is used, it will
cause an usused warning as an error."
3cf72c4bcba5370f07477c9b9b62ae33069ef9a9,Jia Tan,Jia Tan,2023-02-06 13:46:43,2023-02-24 13:09:39,"liblzma: Replace '\n' -> newline in filter.h documentation.

The '\n' renders as a newline when the comments are converted to html
by Doxygen."
002006be62d77c706565fa6ec828bea64be302da,Jia Tan,Jia Tan,2023-02-06 13:45:37,2023-02-24 13:09:39,"liblzma: Shorten return description for two functions in filter.h.

Shorten the description for lzma_raw_encoder_memusage() and
lzma_raw_decoder_memusage()."
463d9359b8595f01d44ada1739d75aeb87f36524,Jia Tan,Jia Tan,2023-02-06 13:44:45,2023-02-24 13:09:39,liblzma: Reword a few lines in filter.h
01441df92c0fd6a6c02fe5ac27982a54ce887cc0,Jia Tan,Jia Tan,2023-02-06 13:35:06,2023-02-24 13:09:39,"liblzma: Improve documentation in filter.h.

All functions now explicitly specify parameter and return values.
The notes and code annotations were moved before the parameter and
return value descriptions for consistency.

Also, the description above lzma_filter_encoder_is_supported() about
not being able to list available filters was removed since
lzma_str_list_filters() will do this."
805b45cd60bfd5da3d3d89077de3789df179b324,Lasse Collin,Lasse Collin,2023-02-23 18:46:16,2023-02-23 18:46:16,Update THANKS.
30e95bb44c36ae26b2ab12a94343b215fec285e7,Lasse Collin,Lasse Collin,2023-02-21 20:57:10,2023-02-23 18:41:22,"liblzma: Avoid null pointer + 0 (undefined behavior in C).

In the C99 and C17 standards, section 6.5.6 paragraph 8 means that
adding 0 to a null pointer is undefined behavior. As of writing,
""clang -fsanitize=undefined"" (Clang 15) diagnoses this. However,
I'm not aware of any compiler that would take advantage of this
when optimizing (Clang 15 included). It's good to avoid this anyway
since compilers might some day infer that pointer arithmetic implies
that the pointer is not NULL. That is, the following foo() would then
unconditionally return 0, even for foo(NULL, 0):

    void bar(char *a, char *b);

    int foo(char *a, size_t n)
    {
        bar(a, a + n);
        return a == NULL;
    }

In contrast to C, C++ explicitly allows null pointer + 0. So if
the above is compiled as C++ then there is no undefined behavior
in the foo(NULL, 0) call.

To me it seems that changing the C standard would be the sane
thing to do (just add one sentence) as it would ensure that a huge
amount of old code won't break in the future. Based on web searches
it seems that a large number of codebases (where null pointer + 0
occurs) are being fixed instead to be future-proof in case compilers
will some day optimize based on it (like making the above foo(NULL, 0)
return 0) which in the worst case will cause security bugs.

Some projects don't plan to change it. For example, gnulib and thus
many GNU tools currently require that null pointer + 0 is defined:

    https://lists.gnu.org/archive/html/bug-gnulib/2021-11/msg00000.html

    https://www.gnu.org/software/gnulib/manual/html_node/Other-portability-assumptions.html

In XZ Utils null pointer + 0 issue should be fixed after this
commit. This adds a few if-statements and thus branches to avoid
null pointer + 0. These check for size > 0 instead of ptr != NULL
because this way bugs where size > 0 && ptr == NULL will likely
get caught quickly. None of them are in hot spots so it shouldn't
matter for performance.

A little less readable version would be replacing

    ptr + offset

with

    offset != 0 ? ptr + offset : ptr

or creating a macro for it:

    #define my_ptr_add(ptr, offset) \
            ((offset) != 0 ? ((ptr) + (offset)) : (ptr))

Checking for offset != 0 instead of ptr != NULL allows GCC >= 8.1,
Clang >= 7, and Clang-based ICX to optimize it to the very same code
as ptr + offset. That is, it won't create a branch. So for hot code
this could be a good solution to avoid null pointer + 0. Unfortunately
other compilers like ICC 2021 or MSVC 19.33 (VS2022) will create a
branch from my_ptr_add().

Thanks to Marcin Kowalczyk for reporting the problem:
https://github.com/tukaani-project/xz/issues/36"
fa9065fac54194fe0407fc7f0cc9633fdce13c21,Jia Tan,Jia Tan,2023-02-06 16:00:44,2023-02-23 12:27:59,liblzma: Adjust container.h for consistency with filter.h.
00a721b63d82dfb658dca8d8cb599d8a245c663f,Jia Tan,Jia Tan,2023-02-06 16:00:09,2023-02-23 12:27:59,liblzma: Fix small typos and reword a few things in filter.h.
5b1c171d4ffe89ef18fa31509bb0185d6fd11d39,Jia Tan,Jia Tan,2023-02-06 15:42:08,2023-02-23 12:27:59,liblzma: Convert list of flags in lzma_mt to bulleted list.
dbd47622eb99fefb3538a22baec3def002aa56f5,Jia Tan,Jia Tan,2023-01-26 15:17:41,2023-02-23 12:27:59,"liblzma: Fix typo in documentation in container.h

lzma_microlzma_decoder -> lzma_microlzma_encoder"
14cd30806d69e55906073745bcce3ee50e0ec942,Jia Tan,Jia Tan,2023-01-26 15:16:34,2023-02-23 12:27:59,"liblzma: Improve documentation for container.h

Standardizing each function to always specify parameters and return
values. Also moved the parameters and return values to the end of each
function description."
c9c8bfae3502842dcead85eeb2b951b437c2cd88,Jia Tan,Jia Tan,2023-02-22 12:59:41,2023-02-22 13:10:28,CMake: Add LZIP decoder test to list of tests.
b9f171dd00a3cc32b6d41ea8e082cf545640ec2a,Lasse Collin,Lasse Collin,2023-02-17 18:56:49,2023-02-17 18:56:49,Update THANKS.
2ee86d20e49985b903b78ebcfa3fa672e73e93aa,Lasse Collin,Lasse Collin,2023-02-17 18:48:28,2023-02-17 18:48:28,"Build: Use only the generic symbol versioning on MicroBlaze.

On MicroBlaze, GCC 12 is broken in sense that
__has_attribute(__symver__) returns true but it still doesn't
support the __symver__ attribute even though the platform is ELF
and symbol versioning is supported if using the traditional
__asm__("".symver ..."") method. Avoiding the traditional method is
good because it breaks LTO (-flto) builds with GCC.

See also: https://gcc.gnu.org/bugzilla/show_bug.cgi?id=101766

For now the only extra symbols in liblzma_linux.map are the
compatibility symbols with the patch that spread from RHEL/CentOS 7.
These require the use of __symver__ attribute or __asm__("".symver ..."")
in the C code. Compatibility with the patch from CentOS 7 doesn't
seem valuable on MicroBlaze so use liblzma_generic.map on MicroBlaze
instead. It doesn't require anything special in the C code and thus
no LTO issues either.

An alternative would be to detect support for __symver__
attribute in configure.ac and CMakeLists.txt and fall back
to __asm__("".symver ..."") but then LTO would be silently broken
on MicroBlaze. It sounds likely that MicroBlaze is a special
case so let's treat it as a such because that is simpler. If
a similar issue exists on some other platform too then hopefully
someone will report it and this can be reconsidered.

(This doesn't do the same fix in CMakeLists.txt. Perhaps it should
but perhaps CMake build of liblzma doesn't matter much on MicroBlaze.
The problem breaks the build so it's easy to notice and can be fixed
later.)

Thanks to Vincent Fazio for reporting the problem and proposing
a patch (in the end that solution wasn't used):
https://github.com/tukaani-project/xz/pull/32"
d831072cceca458d94d2d5da201862f6d43a417b,Lasse Collin,Lasse Collin,2023-02-16 19:09:00,2023-02-16 19:09:00,"liblzma: Very minor API doc tweaks.

Use ""member"" to refer to struct members as that's the term used
by the C standard.

Use lzma_options_delta.dist and such in docs so that in Doxygen's
HTML output they will link to the doc of the struct member.

Clean up a few trailing white spaces too."
f029daea39c215fd7d5cb6b6798818b055cf5b22,Jia Tan,Jia Tan,2023-02-16 16:54:33,2023-02-16 16:54:33,liblzma: Adjust spacing in doc headers in bcj.h.
a5de68bac2bb7e1b9119e6cea7d761a22ea73e9c,Jia Tan,Jia Tan,2023-02-16 16:44:44,2023-02-16 16:49:47,liblzma: Adjust documentation in bcj.h for consistent style.
efa498c13b883810497e0ea8a169efd6f48f5026,Jia Tan,Jia Tan,2023-02-16 16:36:05,2023-02-16 16:49:47,"liblzma: Rename field => member in documentation.

Also adjusted preset value => preset level."
718b22a6c5e3ee5de123323ea798872381f9320e,Lasse Collin,Lasse Collin,2023-02-16 15:59:50,2023-02-16 15:59:50,"liblzma: Silence a warning from MSVC.

It gives C4146 here since unary minus with unsigned integer
is still unsigned (which is the intention here). Doing it
with substraction makes it clearer and avoids the warning.

Thanks to Nathan Moinvaziri for reporting this."
87c53553fa7d50f777b4edfa99f2083628f590fe,Jia Tan,Jia Tan,2023-02-16 13:04:54,2023-02-16 13:04:54," liblzma: Improve documentation for stream_flags.h

Standardizing each function to always specify parameters and return
values. Also moved the parameters and return values to the end of each
function description.

A few small things were reworded and long sentences broken up."
13d99e75a543e9e5f8633cc241eae55b91a3b242,Jia Tan,Jia Tan,2023-02-14 13:50:16,2023-02-15 14:21:44,"liblzma: Improve documentation in lzma12.h.

All functions now explicitly specify parameter and return values."
43ec344c868f930e96879eb9e49212cce92a9884,Jia Tan,Jia Tan,2023-01-27 14:44:06,2023-02-14 16:59:16,"liblzma: Improve documentation in check.h.

All functions now explicitly specify parameter and return values.
Also moved the note about SHA-256 functions not being exported to the
top of the file."
9c71db4e884fd49aea3d1e711036bff45ca66487,Jia Tan,Jia Tan,2023-02-08 13:33:52,2023-02-14 16:20:44,"liblzma: Improve documentation in index.h

All functions now explicitly specify parameter and return values."
421f2f2e160720f6009e3b6a125cafe2feaa9419,Jia Tan,Jia Tan,2023-02-08 12:35:32,2023-02-14 16:20:44,liblzma: Reword a comment in index.h.
b67539484981351d501b68de5e925425e50c59b1,Jia Tan,Jia Tan,2023-02-08 12:30:23,2023-02-14 16:20:44,"liblzma: Omit lzma_index_iter's internal field from Doxygen docs.

Add \private above this field and its sub-fields since it is not meant
to be modified by users."
0c9e4fc2ad6d88d54f299240fcc5a2ce7d695d96,Jia Tan,Jia Tan,2023-01-21 13:32:03,2023-02-14 12:41:05,"liblzma: Fix documentation for LZMA_MEMLIMIT_ERROR.

LZMA_MEMLIMIT_ERROR was missing the ""<"" character needed to put
documentation after a member."
816fec125aa74bcef46512c73acc6d9e5a700d15,Jia Tan,Jia Tan,2023-01-20 16:29:38,2023-02-14 12:41:05,"liblzma: Improve documentation for base.h.

Standardizing each function to always specify params and return values.
Also fixed a small grammar mistake."
862dacef1a4e7e1b28d465956fa4244ed01df154,Jia Tan,Jia Tan,2023-02-13 16:12:34,2023-02-13 16:12:34,liblzma: Add one more missing [out] annotation in vli.h
867b08ae4254bf55dd1f7fd502cc618231b92f75,Jia Tan,Jia Tan,2023-02-13 16:08:33,2023-02-13 16:08:33,"liblzma: Minor improvements to vli.h.

Added [out] annotations to parameters that are pointers and can have
their value changed. Also added a clarification to lzma_vli_is_valid."
90d0e628ff11e5030bcc4fc000bca056adda6603,Jia Tan,Jia Tan,2023-02-10 13:38:02,2023-02-10 13:38:25,"liblzma: Add comments for macros in delta.h.

Document LZMA_DELTA_DIST_MIN and LZMA_DELTA_DIST_MAX for completeness
and to avoid Doxygen warnings."
9255fffdb13e59874bf7f95c370c410ad3a7e114,Jia Tan,Jia Tan,2023-02-10 13:35:23,2023-02-10 13:35:23,"liblzma: Improve documentation in index_hash.h.

All functions now explicitly specify parameter and return values.
Also reworded the description of lzma_index_hash_init() for readability."
1dbe12b90cff79bb51923733ac0840747b4b4131,Lasse Collin,Lasse Collin,2023-02-07 17:07:45,2023-02-07 17:07:45,"xz: Improve the comment about start_time in mytime.c.

start_time is relative to an arbitary point in time, it's not
time of day, so using it for anything else than time differences
wouldn't make sense."
7673ef5aa80c1af7fb693360dd82f527b46c2c56,Jia Tan,Jia Tan,2023-02-04 13:06:35,2023-02-04 13:06:35,"Build: Adjust CMake version search regex.

Now, the LZMA_VERSION_MAJOR, LZMA_VERSION_MINOR, and LZMA_VERSION_PATCH
macros do not need to be on consecutive lines in version.h. They can be
separated by more whitespace, comments, or even other content, as long
as they appear in the proper order (major, minor, patch)."
b8bce89be7fb5bffe5fef4a2782ca9b2b107eaac,Jia Tan,Jia Tan,2023-02-04 04:01:23,2023-02-04 12:11:51,xz: Add a comment clarifying the use of start_time in mytime.c.
912af91b10a18fb9bb3167247ecaaefca8248ee9,Jia Tan,Jia Tan,2023-01-26 01:50:21,2023-02-04 12:11:36,"liblzma: Improve documentation for version.h.

Specified parameter and return values for API functions and documented
a few more of the macros."
850adec171203cd22b57d016084d713f72ae5307,Jia Tan,Jia Tan,2023-02-03 14:52:55,2023-02-03 14:52:55,Docs: Omit SIGTSTP not handled from TODO.
2c78a83c6faec70154d9eb78022a618ed62cdcb3,Jia Tan,Jia Tan,2023-02-02 16:33:32,2023-02-02 16:42:27,"liblzma: Fix bug in lzma_str_from_filters() not checking filters[] length.

The bug is only a problem in applications that do not properly terminate
the filters[] array with LZMA_VLI_UNKNOWN or have more than
LZMA_FILTERS_MAX filters. This bug does not affect xz."
e01f01b9af1c074463b92694a16ecc16a31907c0,Jia Tan,Jia Tan,2023-02-02 16:32:47,2023-02-02 16:42:27,"Tests: Create test_filter_str.c.

Tests lzma_str_to_filters(), lzma_str_from_filters(), and
lzma_str_list_filters() API functions."
8dfc029e7a4ce45809c30313dc0e502f0d22be26,Jia Tan,Jia Tan,2023-01-22 00:49:00,2023-02-02 16:42:27,liblzma: Fix typos in comments in string_conversion.c.
54ad83c1ae2180dcc0cb2445b181dc1e9732a5d6,Jia Tan,Jia Tan,2023-02-02 16:20:20,2023-02-02 16:22:53,"liblzma: Clarify block encoder and decoder documentation.

Added a few sentences to the description for lzma_block_encoder() and
lzma_block_decoder() to highlight that the Block Header must be coded
before calling these functions."
f680e771b3eb2a46310fe85b3e000ac3a1a0640f,Jia Tan,Jia Tan,2023-02-02 16:12:24,2023-02-02 16:22:53,Update lzma_block documentation for lzma_block_uncomp_encode().
504cf4af895fd45aad0c56eb3b49d90acd54465b,Jia Tan,Jia Tan,2023-02-02 16:11:37,2023-02-02 16:22:53,liblzma: Minor edits to lzma_block header_size documentation.
115b720fb521f99aa832d06b2c12b7f8c6c50680,Jia Tan,Jia Tan,2023-02-02 16:11:07,2023-02-02 16:22:53,liblzma: Enumerate functions that read version in lzma_block.
85ea0979adcf808a3830aefbe7a4ec884e542ea1,Jia Tan,Jia Tan,2023-02-02 16:10:34,2023-02-02 16:22:53,liblzma: Clarify comment in block.h.
1f7ab90d9ce224230a04de6b921ad6e2029023a8,Jia Tan,Jia Tan,2023-02-02 16:07:23,2023-02-02 16:22:53,"liblzma: Improve documentation for block.h.

Standardizing each function to always specify params and return values.
Output pointer parameters are also marked with doxygen style [out] to
make it clear. Any note sections were also moved above the parameter and
return sections for consistency."
c563a4bc554a96bd0b6aab3c139715b7ec8f6ca3,Jia Tan,Jia Tan,2023-02-01 15:38:30,2023-02-01 15:39:45,"liblzma: Clarify a comment about LZMA_STR_NO_VALIDATION.

The flag description for LZMA_STR_NO_VALIDATION was previously confusing
about the treatment for filters than cannot be used with .xz format
(lzma1) without using LZMA_STR_ALL_FILTERS. Now, it is clear that
LZMA_STR_NO_VALIDATION is not a super set of LZMA_STR_ALL_FILTERS."
315c64c7e18acc59a745b68148188a73e998252b,Jia Tan,Jia Tan,2023-02-01 13:43:33,2023-02-01 13:47:35,"CI: Update .gitignore for artifacts directory in build-aux.

The workflow action for our CI pipeline can only reference artifacts in
the source directory, so we should ignore these files if the ci_build.sh
is run locally."
2c1341f4fa06e7f487d61142aa354c433e17ec7f,Jia Tan,Jia Tan,2023-02-01 13:36:46,2023-02-01 13:47:35,CI: Add quotes around variables in a few places.
3a401b0e0c7a2658af7801dd0690256ef24149e0,Jia Tan,Jia Tan,2023-02-01 13:36:22,2023-02-01 13:47:35,CI: Upload test logs as artifacts if a test fails.
610dde15a88f12cc540424eb3eb3ed61f3876f74,Lasse Collin,Lasse Collin,2023-01-27 18:02:49,2023-01-27 18:02:49,"xz: Use clock_gettime() even if CLOCK_MONOTONIC isn't available.

mythread.h and thus liblzma already does it."
2e02877288f6576cd4595e9ac7684f867cd47d68,Lasse Collin,Lasse Collin,2023-01-27 17:41:19,2023-01-27 17:41:19,po4a/po4a.conf: Sort the language identifiers in alphabetical order.
ff592c616eda274215b485cf1b8d34f060c9f3be,Lasse Collin,Lasse Collin,2023-01-26 16:29:17,2023-01-27 17:37:47,"xz: Add SIGTSTP handler for progress indicator time keeping.

This way, if xz is stopped the elapsed time and estimated time
remaining won't get confused by the amount of time spent in
the stopped state.

This raises SIGSTOP. It's not clear to me if this is the correct way.
POSIX and glibc docs say that SIGTSTP shouldn't stop the process if
it is orphaned but this commit doesn't attempt to handle that.

Search for SIGTSTP in section 2.4.3:

https://pubs.opengroup.org/onlinepubs/9699919799/functions/V2_chap02.html"
3b1c8ac8d1d553cbb1fb22b545d2b1424c752b76,Jia Tan,Jia Tan,2023-01-27 12:14:51,2023-01-27 12:16:54,"Translations: Add Brazilian Portuguese translation of man pages.

Thanks to Rafael Fontenelle."
a15a7552f9f67c4e402f5d2967324e0ccfd6fccc,Lasse Collin,Lasse Collin,2023-01-26 15:51:06,2023-01-26 15:51:06,Build: Avoid different quoting style in --enable-doxygen doc.
af5a4bd5afc089d9697756dded38feafaa987ae4,Lasse Collin,Lasse Collin,2023-01-26 15:39:46,2023-01-26 15:39:46,"tuklib_physmem: Check for __has_warning before GCC version.

Clang can be configured to fake a too high GCC version so
this way it's more robust."
f35d98e20609e0be6a04ae2604bfb7cb9d5bd5e4,Jia Tan,Jia Tan,2023-01-24 12:48:50,2023-01-24 12:48:50,"liblzma: Fix documentation in filter.h for lzma_str_to_filters()

The previous documentation for lzma_str_to_filters() was technically
correct, but misleading. lzma_str_to_filters() returns NULL on success,
which is in practice always defined to 0. This is the same value as
LZMA_OK, but lzma_str_to_filters() does not return lzma_ret so we should
be more clear."
2f78ecc5939b3d97ddfc2a6bd31b50108a28d0a2,Lasse Collin,Jia Tan,2023-01-23 21:44:58,2023-01-24 12:20:51,"Revert ""tuklib_common: Define __has_warning if it is not defined.""

This reverts commit 82e3c968bfa10e3ff13333bd9cbbadb5988d6766.

Macros in the reserved namespace (_foo or __foo) shouldn't be #defined
without a very good reason. Here the alternative would have been
to #define tuklib_has_warning(str) to an approriate value.

Also the tuklib_* files should stay namespace clean if possible."
8366cf8738e8b7bb74c967d07bf0fd2a1878e575,Lasse Collin,Jia Tan,2023-01-23 21:38:34,2023-01-24 12:20:40,"tuklib_physmem: Clean up the way -Wcast-function-type is silenced on Windows.

__has_warning and other __has_foo macros are meant to become
compiler-agnostic so it's not good to check for __clang__ with it.

This also relied on tuklib_common.h for #defining __has_warning
which was confusing as #defining reserved macros is generally
not a good idea."
683a3c7e2fcd922200c31078e5c9dd1348e90941,Lasse Collin,Jia Tan,2023-01-23 22:05:38,2023-01-24 12:20:04,"xz: Flip the return value of suffix_is_set to match the documentation.

Also edit style to match the existing coding style in the project."
cc5aa9ab138beeecaee5a1e81197591893ee9ca0,Jia Tan,Jia Tan,2023-01-07 13:55:06,2023-01-21 14:10:51,xz: Refactor duplicated check for custom suffix when using --format=raw
9663141274e01592a281a7f2df5d7a31a1dac8bf,Jia Tan,Jia Tan,2023-01-20 13:53:14,2023-01-21 13:37:48,"liblzma: Set documentation on all reserved fields to private.

This prevents the reserved fields from being part of the generated
Doxygen documentation."
6327a045f34d48fc5afc58ba0d32a82c94403049,Jia Tan,Jia Tan,2022-12-20 13:39:59,2023-01-19 16:51:12,"Doxygen: Update Doxyfile.in from 1.4.7 to 1.8.17.

A few Doxygen tags were obsolete from 1.4.7. Version 1.8.17 released
in 2019, so this should be compatible with resonable modern distros.
The purpose of Doxygen these days is for docs on the website, so it
doesn't necessarily have to work for everyone. Just when the maintainers
want to update the docs."
bbf71b69ebf9d0d62a0af150a5c37d193b8159ad,Jia Tan,Jia Tan,2023-01-03 12:37:30,2023-01-19 16:51:12,"Doxygen: Make Doxygen only produce liblzma API documentation by default.

Doxygen is now configurable in autotools only with
--enable-doxygen=[api|all]. The default is ""api"", which will only
generate HTML output for liblzma API functions. The LaTex documentation
output was also disabled."
6fcf4671b6047113c583a0919fc850987a4ec5f4,Jia Tan,Jia Tan,2022-12-21 15:59:43,2023-01-19 16:51:12,"liblzma: Highlight liblzma API headers should not be included directly.

This improves the generated Doxygen HTML files to better highlight
how to properly use the liblzma API header files."
b43ff180fb2e372adce876bfa155fc9bcf0c3db4,Jia Tan,Jia Tan,2023-01-19 12:35:09,2023-01-19 12:35:09,"tuklib_physmem: Silence warning from -Wcast-function-type on MinGW-w64.

tuklib_physmem depends on GetProcAddress() for both MSVC and MinGW-w64
to retrieve a function address. The proper way to do this is to cast the
return value to the type of function pointer retrieved. Unfortunately,
this causes a cast-function-type warning, so the best solution is to
simply ignore the warning."
82e3c968bfa10e3ff13333bd9cbbadb5988d6766,Jia Tan,Jia Tan,2023-01-19 12:32:40,2023-01-19 12:32:40,"tuklib_common: Define __has_warning if it is not defined.

clang supports the __has_warning macro to determine if the version of
clang compiling the code supports a given warning. If we do not define
it for other compilers, it may cause a preprocessor error."
b2ba1a489df451cdcd93b2334e319dd06778de19,Jia Tan,Jia Tan,2023-01-18 14:11:05,2023-01-18 14:11:05,"CI: Reorder 32-bit build first for Linux autotool builds.

The 32-bit build needs to be first so the configure cache only needs to
be reset one time. The 32-bit build sets the CFLAGS env variable, so any
build using that flag after will fail unless the cache is reset."
dd1c1135741057c91e8d018be9ec4d43968b0e64,Jia Tan,Jia Tan,2023-01-18 13:51:43,2023-01-18 13:51:43,"CI: Enable --config-cache in autotool builds.

If CFLAGS are set in a build, the cache must be cleared with
""make distclean"", or by deleting the cache file."
d3e11477053764c003eec2daa5198c747d70ff69,Jia Tan,Jia Tan,2023-01-16 13:35:45,2023-01-16 13:35:45,xz: Add missing comment for coder_set_compression_settings()
123255b6ed15f4428b2aa92e4962015a5362f6bf,Jia Tan,Jia Tan,2023-01-16 12:55:10,2023-01-16 12:55:10,"xz: Do not set compression settings with raw format in list mode.

Calling coder_set_compression_settings() in list mode with verbose mode
on caused the filter chain and memory requirements to print. This was
unnecessary since the command results in an error and not consistent
with other formats like lzma and alone."
571919c47b9ff5171ede84378620ed0a9aeb98c0,Jia Tan,Jia Tan,2023-01-13 12:37:06,2023-01-13 14:21:49,Translations: Update the Brazilian Portuguese translation.
81cb02e2c22bbc036cdfaa2d2c4176f6bd60d3cf,Jia Tan,Jia Tan,2023-01-12 15:43:06,2023-01-12 15:43:06,"CI: Disable shared and nls from various jobs in autotool runners.

Disabling shared library generation and linking should help speed up the
runners. The shared library is still being tested in the 32 bit build
and the full feature.

Disabling nls is to check for any unexpected warnings or errors."
58a052198a7bcaf6e958f87fad72e69e19a2579b,Jia Tan,Jia Tan,2023-01-12 15:39:19,2023-01-12 15:39:19,"CI: Reorder the 32-bit job in the Ubuntu runner.

Run the 32 bit job sooner since this is a more interesting test than
some of the later jobs."
4110a998b83459fe2bc9bc1bec30ad68afa8f797,Jia Tan,Jia Tan,2023-01-12 15:09:03,2023-01-12 15:09:03,CI: Allow disabling Native Language Support.
0dec634e705b5bf89a37c5d62d71e8511d480058,Jia Tan,Jia Tan,2023-01-12 15:02:20,2023-01-12 15:02:20,CI: Only run autogen.sh if it has not already run.
32287dc8def94df4546e903495d14c132bd54cc4,Jia Tan,Jia Tan,2023-01-12 14:58:36,2023-01-12 14:58:36,CI: Allow disabling shared library in autotools builds.
77d1ebcc99ddd82a300d1838f608150221931dcd,Jia Tan,Jia Tan,2023-01-12 14:44:18,2023-01-12 14:44:18,CI: Improve Usage readability and add -h option.
a8bb8358d10b059274f3cf993d9b8f490bafb268,Lasse Collin,Lasse Collin,2023-01-12 11:04:05,2023-01-12 11:04:05,"Build: Omit -Wmissing-noreturn from the default warnings.

It's not that important. It can be annoying in builds that
disable many features since in those cases the tests programs
will correctly trigger this warning with Clang."
52dc033d0bde0d19e3912303c6c74bae559d6498,Lasse Collin,Lasse Collin,2023-01-12 04:05:58,2023-01-12 04:05:58,"xz: Use ssize_t for the to-be-ignored return value from write(fd, ptr, 1).

It makes no difference here as the return value fits into an int
too and it then gets ignored but this looks better."
b1a6d180a363d57b2b1c89526ff3f0782bf863d3,Lasse Collin,Lasse Collin,2023-01-12 04:01:12,2023-01-12 04:01:12,xz: Silence warnings from -Wsign-conversion in a 32-bit build.
31c21c734b7c7d7428a3da7402a2cb7bc2587339,Lasse Collin,Lasse Collin,2023-01-12 03:38:48,2023-01-12 03:38:48,"liblzma: Silence another warning from -Wsign-conversion in a 32-bit build.

It doesn't warn on a 64-bit system because truncating
a ptrdiff_t (signed long) to uint32_t is diagnosed under
-Wconversion by GCC and -Wshorten-64-to-32 by Clang."
37fbdfb7263522c11c7ad2685413d6295532581d,Lasse Collin,Lasse Collin,2023-01-12 02:46:45,2023-01-12 02:46:45,liblzma: Silence a warning from -Wsign-conversion in a 32-bit build.
5ce6ddc221d0bfb57d810d845bb65fb0aac0b008,Lasse Collin,Lasse Collin,2023-01-12 02:17:24,2023-01-12 02:17:24,"Build: Make configure add more warning flags for GCC and Clang.

-Wstrict-aliasing was removed from the list since it is enabled
by -Wall already.

A normal build is clean with these on GNU/Linux x86-64 with
GCC 12.2.0 and Clang 14.0.6."
bfc3a0a8ac16de90049c1b1ba1445a7626d0230c,Lasse Collin,Lasse Collin,2023-01-12 02:14:18,2023-01-12 02:14:18,"Tests: Fix warnings from clang --Wassign-enum.

Explicitly casting the integer to lzma_check silences the warning.
Since such an invalid value is needed in multiple tests, a constant
INVALID_LZMA_CHECK_ID was added to tests.h.

The use of 0x1000 for lzma_block.check wasn't optimal as if
the underlying type is a char then 0x1000 will be truncated to 0.
However, in these test cases the value is ignored, thus even with
such truncation the test would have passed."
